stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1682,Front & Craig SE,FRONT ST & CRAIG ST,41.664647,-83.496421,,,,,,0
1683,Front & Dearborn SE,FRONT ST & DEARBORN AVE,41.655373,-83.512071,,,,,,0
1684,Front & East Broadway NW,FRONT ST & E BROADWAY ST,41.652108,-83.517711,,,,,,0
1685,Front & East Broadway SW,FRONT ST & E BROADWAY ST,41.651576,-83.518339,,,,,,0
1686,Front & Elgin SW,FRONT ST & ELGIN AVE,41.653181,-83.51574,,,,,,0
1687,Front & Essex SW,FRONT ST & ESSEX ST,41.651136,-83.519084,,,,,,0
1688,Front & Euclid NE,FRONT ST & EUCLID AVE,41.648211,-83.524192,,,,,,0
1689,Front & Euclid SW,FRONT ST & EUCLID AVE,41.647801,-83.524571,,,,,,0
1690,Franklin & Bancroft NW,FRANKLIN AVE & W BANCROFT ST,41.664389,-83.545721,,,,,,0
1691,Franklin & Bancroft SE,FRANKLIN AVE & E BANCROFT ST,41.663704,-83.545373,,,,,,0
1692,Franklin & Batavia NW,FRANKLIN AVE & BATAVIA ST,41.666996,-83.545643,,,,,,0
1693,Franklin & Delaware SE,FRANKLIN AVE & E DELAWARE AVE,41.670275,-83.545631,,,,,,0
1694,Franklin & Irving NW,FRANKLIN AVE & IRVING ST,41.662561,-83.545475,,,,,,0
1695,Franklin & Machen NW,FRANKLIN AVE & MACHEN ST,41.670233,-83.545732,,,,,,0
1696,Franklin & Prescott SE,FRANKLIN AVE & PRESCOTT ST,41.662365,-83.545374,,,,,,0
1697,Franklin & Woodruff NW,FRANKLIN AVE & W WOODRUFF AVE,41.661058,-83.545415,,,,,,0
1698,Franklin & Winthrop NE,FRANKLIN AVE & WINTHROP ST,41.668091,-83.545522,,,,,,0
1699,Franklin & Winthrop NW,FRANKLIN AVE & WINTHROP ST,41.669167,-83.545724,,,,,,0
1700,Franklin & Winthrop SE,FRANKLIN AVE & WINTHROP ST,41.66773,-83.545466,,,,,,0
1701,Front & Morrison SE,FRONT ST & MORRISON DR,41.650347,-83.52042,,,,,,0
1702,Front & Oswald NE,FRONT ST & OSWALD ST,41.650091,-83.521022,,,,,,0
1704,Front & Paine SW,FRONT ST & PAINE AVE,41.663225,-83.498291,,,,,,0
1705,Front & Platt SW,FRONT ST & PLATT ST,41.648908,-83.522661,,,,,,0
1707,Front & Whittemore SW,FRONT ST & WHITTEMORE ST,41.661968,-83.499922,,,,,,0
1708,Front & Worthington SW,FRONT ST & WORTHINGTON ST,41.652284,-83.517236,,,,,,0
1709,Front & York SE,FRONT ST & YORK ST,41.665733,-83.494962,,,,,,0
1710,Gibbs & Anthony Wayne Trail NW,GIBBS ST & ANTHONY WAYNE TRL,41.566599,-83.653846,,,,,,0
1711,Gibbs & Clinton SE,GIBBS ST & CLINTON ST,41.566568,-83.653485,,,,,,0
1712,Glendale & Almon NE,GLENDALE AVE & ALMON AVE,41.612002,-83.596577,,,,,,0
1713,Glendale & Almon SW,GLENDALE AVE & ALMON AVE,41.611939,-83.597406,,,,,,0
1714,Glendale & Anthony Wayne Trail NE,GLENDALE AVE & ANTHONY WAYNE TRL,41.612357,-83.592458,,,,,,0
1715,Glendale & Anthony Wayne Trail SE,GLENDALE AVE & ANTHONY WAYNE TRL,41.612195,-83.593177,,,,,,0
1716,Glendale & Anthony Wayne Trail SW,GLENDALE AVE & ANTHONY WAYNE TRL,41.611838,-83.596041,,,,,,0
1717,Glendale & Broadway SW,GLENDALE AVE & UNNAMED ST,41.612253,-83.587465,,,,,,0
1718,Glendale & Bensch SW,GLENDALE AVE & BENSCH DR,41.612167,-83.613796,,,,,,0
1719,Glendale & Beverly Hills NE,GLENDALE AVE & BEVERLY HILLS DR,41.61251,-83.632276,,,,,,0
1720,Glendale & Byrne NE,GLENDALE AVE & S BYRNE RD,41.612502,-83.623427,,,,,,0
1721,Glendale & Byrne SE,GLENDALE AVE & S BYRNE RD,41.612383,-83.623877,,,,,,0
1722,Glendale & Byrne SW,GLENDALE AVE & S BYRNE RD,41.612411,-83.626523,,,,,,0
1723,Glendale & Cherrylawn NW,GLENDALE AVE & CHERRYLAWN DR,41.612296,-83.638597,,,,,,0
1724,Glendale & Cherrylawn SW,GLENDALE AVE & CHERRYLAWN DR,41.61212,-83.638948,,,,,,0
1725,Glendale & Corry NE,GLENDALE AVE & CORRY AVE,41.612087,-83.599813,,,,,,0
1726,Glendale & Detroit SW,GLENDALE AVE & S DETROIT AVE,41.612038,-83.605587,,,,,,0
1727,Glendale & Eaton NE,GLENDALE AVE & EATON DR,41.612566,-83.626775,,,,,,0
1728,Glendale & Eaton SW,GLENDALE AVE & EASTGATE RD,41.612438,-83.629381,,,,,,0
1729,Glendale & Fallbrook NE,GLENDALE AVE & FALLBROOK RD,41.610298,-83.645939,,,,,,0
1730,Glendale & Fallbrook SW,GLENDALE AVE & FALLBROOK RD,41.609901,-83.646571,,,,,,0
1731,Glendale & Glenbrook NE,GLENDALE AVE & GLENBROOK DR,41.612164,-83.601352,,,,,,0
1732,Glendale & Glen Valley NE,GLENDALE AVE & GLEN VALLEY DR,41.605345,-83.657228,,,,,,0
1733,Glendale & Glen Valley NW,GLENDALE AVE & GLEN VALLEY DR,41.604905,-83.659173,,,,,,0
1734,Glendale & Glen Valley SW,GLENDALE AVE & GLEN VALLEY DR,41.60504,-83.657636,,,,,,0
1735,Glendale & Garden Ridge NW,GLENDALE AVE & GARDEN RIDGE DR,41.607307,-83.652783,,,,,,0
1736,Glendale & Garden Ridge SW,GLENDALE AVE & GARDEN RIDGE DR,41.606966,-83.653058,,,,,,0
1737,Glendale & Gateway NE,GLENDALE AVE & GATEWAY DR,41.6122,-83.605222,,,,,,0
1738,Glendale & Green Valley NE,GLENDALE AVE & GREEN VALLEY DR,41.608935,-83.649208,,,,,,0
1739,Glendale & Green Valley SW,GLENDALE AVE & GREEN VALLEY DR,41.608331,-83.650163,,,,,,0
1740,Glendale & Highland Green NE,GLENDALE AVE & HIGHLAND GREEN DR,41.612472,-83.636031,,,,,,0
1741,Glendale & Highland Green SW,GLENDALE AVE & HIGHLAND GREEN DR,41.612317,-83.636781,,,,,,0
1742,Glendale & Juliet NE,GLENDALE AVE & JULIET DR,41.612546,-83.629313,,,,,,0
1743,Glendale & Kenyon NE,GLENDALE AVE & KENYON DR,41.612318,-83.588409,,,,,,0
1745,Glendale & Lampwick NE,GLENDALE AVE & LAMPWICK PL,41.60619,-83.655241,,,,,,0
1746,Glendale & Lampwick SW,GLENDALE AVE & LAMPWICK PL,41.605548,-83.656169,,,,,,0
1747,Glendale & Luscombe NE,GLENDALE AVE & LUSCOMBE DR,41.612252,-83.609238,,,,,,0
1748,Glendale & Maumee Valley SE,GLENDALE AVE & GLEN VALLEY DR,41.604612,-83.660243,,,,,,0
1749,Glendale & Oak Hill NE,GLENDALE AVE & OAK HILL CT,41.612349,-83.613868,,,,,,0
1750,Glendale & Oak Hill NW,GLENDALE AVE & OAK HILL CT,41.612398,-83.615684,,,,,,0
1751,Glendale & Oak Hill SW,GLENDALE AVE & OAK HILL CT,41.612065,-83.616752,,,,,,0
1752,Glendale & Pennelwood NE,GLENDALE AVE & PENNELWOOD DR,41.612283,-83.610219,,,,,,0
1753,Garden Lake Pkwy & Garden Lake Blvd NE,GARDEN LAKE PKWY & GARDEN LAKE BLVD,41.622135,-83.595909,,,,,,0
1754,Glendale & Park Ridge SW,GLENDALE AVE & PARK RIDGE LN,41.610704,-83.644305,,,,,,0
1755,Glendale  Princeton NE,GLENDALE AVE & PRINCETON DR,41.612335,-83.590693,,,,,,0
1756,Glendale & Princeton SE,GLENDALE AVE & PRINCETON DR,41.612295,-83.591294,,,,,,0
1757,Garden Lake Pkwy & Virgina Lake,GARDEN LAKE PKWY & VIRGINIA LAKE RD,41.621739,-83.594997,,,,,,0
1758,Glendale & Reynolds NE,GLENDALE AVE & S REYNOLDS RD,41.604761,-83.662062,,,,,,0
1759,Glendale & Reynolds SE,GLENDALE AVE & S REYNOLDS RD,41.60463,-83.662858,,,,,,0
1760,Glendale & Southland NE,UNNAMED ST & GLENDALE AVE,41.612504,-83.621998,,,,,,0
1761,Glendale & Southland SE,GLENDALE AVE & UNNAMED ST,41.612335,-83.622212,,,,,,0
1762,Glendale & Stanwix NE,GLENDALE AVE & STANWIX DR,41.612229,-83.607784,,,,,,0
1763,Glendale & Stanwix SW,GLENDALE AVE & STANWIX DR,41.61211,-83.608849,,,,,,0
1764,Glendale & UTMC NE,GLENDALE AVE & MUOT BLVD,41.612466,-83.617406,,,,,,0
1765,Glendale & UTMC NW,GLENDALE AVE & MUOT BLVD,41.612513,-83.620378,,,,,,0
1766,Glendale & UTMC SW,GLENDALE AVE & MUOT BLVD,41.612298,-83.618199,,,,,,0
1767,Glendale & UTMC SWW,GLENDALE AVE & MUOT BLVD,41.612333,-83.620089,,,,,,0
1768,Glendale & Watova SW,GLENDALE AVE & WATOVA RD,41.612035,-83.60145,,,,,,0
1769,Grove Place & Lincoln NE,GROVE PL & LINCOLN AVE,41.657468,-83.558514,,,,,,0
1770,Glanzman & Birchwood NE,GLANZMAN RD & BIRCHWOOD AVE,41.601302,-83.619371,,,,,,0
1771,Glanzman & Pickford NW,GLANZMAN RD & PICKFORD DR,41.601226,-83.613882,,,,,,0
1772,Glanzman & Pickford SW,GLANZMAN RD & PICKFORD DR,41.601105,-83.613446,,,,,,0
1773,Glanzman & Tarkington NE,GLANZMAN RD & TARKINGTON AVE,41.601267,-83.616853,,,,,,0
1774,Glanzman & Tarkington SW,GLANZMAN RD & TARKINGTON AVE,41.601174,-83.617705,,,,,,0
1775,Glanzman & Wilshire NE,GLANZMAN RD & WILSHIRE AVE,41.601365,-83.622449,,,,,,0
1776,Glanzman & Wilshire SW,GLANZMAN RD & WILSHIRE AVE,41.601267,-83.622931,,,,,,0
1777,Hamilton & Bismark NE,HAMILTON ST & BISMARK ST,41.643691,-83.555656,,,,,,0
1778,Harroun & Arrowhead NE,HARROUN RD & ARROWHEAD DR,41.706357,-83.694325,,,,,,0
1779,Harroun & Brint NW,HARROUN RD & BRINT RD,41.705769,-83.694502,,,,,,0
1780,Harroun & Ravine SE,HARROUN RD & RAVINE DR,41.709964,-83.69421,,,,,,0
1781,Heatherdowns & Briar NE,HEATHERDOWNS BLVD & BRIAR LN,41.594715,-83.670516,,,,,,0
1782,Heatherdowns & Briar SE,HEATHERDOWNS BLVD & BRIAR LN,41.594589,-83.672147,,,,,,0
1783,Heatherdowns & Birchwood,HEATHERDOWNS BLVD & BIRCHWOOD AVE,41.605385,-83.619203,,,,,,0
1784,Heatherdowns & Birchwood SW,HEATHERDOWNS BLVD & BIRCHWOOD AVE,41.605291,-83.620043,,,,,,0
1785,Heatherdowns & Byrne NE,HEATHERDOWNS BLVD & S BYRNE RD,41.602736,-83.625186,,,,,,0
1786,Heatherdowns & Cass NE,HEATHERDOWNS BLVD & CASS RD,41.594514,-83.654193,,,,,,0
1787,Heatherdowns & Cass SW,HEATHERDOWNS BLVD & CASS RD,41.594396,-83.655398,,,,,,0
1788,Heatherdowns & Cragmoor SW,HEATHERDOWNS BLVD & CRAGMOOR AVE,41.606645,-83.614627,,,,,,0
1789,Heatherdowns & Colony NE,HEATHERDOWNS BLVD & COLONY DR,41.601439,-83.628018,,,,,,0
1790,Heatherdowns & Colony SW,HEATHERDOWNS BLVD & COLONY DR,41.601058,-83.628523,,,,,,0
1791,Heatherdowns & Dublin NE,HEATHERDOWNS BLVD & DUBLIN PL,41.594569,-83.65763,,,,,,0
1792,Heatherdowns & Dublin SW,HEATHERDOWNS BLVD & DUBLIN PL,41.59446,-83.658641,,,,,,0
1793,Heatherdowns & East Country Club NE,HEATHERDOWNS BLVD & E COUNTRY CLUB PKWY,41.600377,-83.630156,,,,,,0
1794,Heatherdowns & Eastgate NE,HEATHERDOWNS BLVD & EASTGATE RD,41.59487,-83.64193,,,,,,0
1795,Heatherdowns & Eastgate SW,HEATHERDOWNS BLVD & EASTGATE RD,41.594188,-83.644362,,,,,,0
1796,Heffner & Kelsey NW,HEFFNER ST & KELSEY AVE,41.646259,-83.501541,,,,,,0
1799,Heffner & Lott Ct NW,HEFFNER ST & LOTT CT,41.648254,-83.501601,,,,,,0
1802,Heffner & Seaman SW,100 HEFFNER ST,41.649343,-83.50169,,,,,,0
1804,Heffner & Starr NW,HEFFNER ST & STARR AVE,41.64411,-83.501473,,,,,,0
1805,Heatherdowns & Gardengate NW,HEATHERDOWNS BLVD & GARDENGATE PL,41.59461,-83.659743,,,,,,0
1806,Heatherdowns & Green Valley NE,HEATHERDOWNS BLVD & GREEN VALLEY DR,41.596161,-83.639084,,,,,,0
1807,Heatherdowns & Heather Gate NE,HEATHERDOWNS BLVD & HEATHER GATE BLVD,41.594436,-83.651015,,,,,,0
1808,Heatherdowns & Heather Gate SW,HEATHERDOWNS BLVD & HEATHER GATE BLVD,41.594338,-83.652452,,,,,,0
1809,Heatherdowns & Havenhurst NE,HEATHERDOWNS BLVD & HAVENHURST AVE,41.604595,-83.621923,,,,,,0
1810,Heatherdowns & Havenhurst SW,HEATHERDOWNS BLVD & HAVENHURST AVE,41.604107,-83.622577,,,,,,0
1811,Heatherdowns & Heather Lake NE,HEATHERDOWNS BLVD & HEATHER VALLEY PL,41.594379,-83.648406,,,,,,0
1812,Heatherdowns & Heather Lake SW,HEATHERDOWNS BLVD & HEATHER VALLEY PL,41.594263,-83.649287,,,,,,0
1813,Heatherdowns & Heatherwood NE,HEATHERDOWNS BLVD & HEATHERWOOD DR,41.597572,-83.636075,,,,,,0
1814,Heatherdowns & Heatherwood SE,HEATHERDOWNS BLVD & HEATHERWOOD DR,41.597281,-83.636435,,,,,,0
1815,Heatherdowns & Heatherwyck NW,HEATHERDOWNS BLVD & HEATHERWYCK CT,41.594741,-83.676176,,,,,,0
1816,Heatherdowns & Heatherwyck SW,HEATHERDOWNS BLVD & HEATHERWYCK CT,41.594589,-83.676309,,,,,,0
1817,Heatherdowns & Havenwood NE,HEATHERDOWNS BLVD & HAVENWOOD DR,41.595641,-83.640282,,,,,,0
1818,Heatherdowns & Havenwood SW,HEATHERDOWNS BLVD & HAVENWOOD DR,41.595272,-83.640668,,,,,,0
1819,Heatherdowns & Key NE,HEATHERDOWNS BLVD & KEY ST,41.59431,-83.644854,,,,,,0
1820,Heatherdowns & Key SW,HEATHERDOWNS BLVD & KEY ST,41.594208,-83.646401,,,,,,0
1821,Heatherdowns & Meadowlark SW,HEATHERDOWNS BLVD & MEADOWLARK AVE,41.608275,-83.613129,,,,,,0
1822,Heatherdowns & Muirfield NE,HEATHERDOWNS BLVD & MUIRFIELD AVE,41.608244,-83.613218,,,,,,0
1823,Heatherdowns & Old Stone NE,HEATHERDOWNS BLVD & OLD STONE CT,41.594644,-83.660873,,,,,,0
1824,Heatherdowns & Perrysburg Holland NE,HEATHERDOWNS BLVD & PERRYSBURG HOLLAND RD,41.594793,-83.68317,,,,,,0
1825,Heatherdowns & Perrysburg Holland SE,HEATHERDOWNS BLVD & PERRYSBURG HOLLAND RD,41.594623,-83.683249,,,,,,0
1826,Heatherdowns & Plum Leaf NE,HEATHERDOWNS BLVD & PLUM LEAF LN,41.594746,-83.674221,,,,,,0
1827,Heatherdowns & Plum Leaf SE,HEATHERDOWNS BLVD & PLUM LEAF LN,41.594583,-83.674179,,,,,,0
1828,Heatherdowns & Reynolds NE,HEATHERDOWNS BLVD & S REYNOLDS RD,41.594666,-83.662031,,,,,,0
1829,Heatherdowns & Royal Haven NE,HEATHERDOWNS BLVD & ROYAL HAVEN DR,41.606542,-83.614742,,,,,,0
1830,Heatherdowns & Staghorn SW,HEATHERDOWNS BLVD & STAGHORN DR,41.594592,-83.680844,,,,,,0
1831,Heatherdowns & Tarkington NE,HEATHERDOWNS BLVD & TARKINGTON AVE,41.605382,-83.617321,,,,,,0
1832,Heatherdowns & Tarkington SW,HEATHERDOWNS BLVD & TARKINGTON AVE,41.605306,-83.617564,,,,,,0
1833,Heatherdowns & West Country Club NE,HEATHERDOWNS BLVD & W COUNTRY CLUB PKWY,41.599146,-83.63274,,,,,,0
1834,Heatherdowns & West Country Club SW,HEATHERDOWNS BLVD & W COUNTRY CLUB PKWY,41.598622,-83.633565,,,,,,0
1835,Heatherdowns & Whitechapel NE,HEATHERDOWNS BLVD & WHITECHAPEL DR,41.594744,-83.678253,,,,,,0
1836,Heatherdowns & Whitechapel SE,HEATHERDOWNS BLVD & WHITECHAPEL DR,41.594592,-83.678119,,,,,,0
1837,Heatherdowns & Wilshire NE,HEATHERDOWNS BLVD & WILSHIRE AVE,41.603523,-83.623516,,,,,,0
1838,Heatherdowns & Wilshire SW,HEATHERDOWNS BLVD & WILSHIRE AVE,41.602675,-83.625169,,,,,,0
1839,Heatherdowns & West Village SW,HEATHERDOWNS BLVD & W VILLAGE DR,41.594514,-83.661544,,,,,,0
1840,Hill & Arco SW,Hill Ave,41.638025,-83.625405,,,,,,0
1841,Hill & Bexley NE,HILL AVE & BEXLEY RD,41.638723,-83.670482,,,,,,0
1842,Hill & Burbank NE,HILL AVE & BURBANK DR,41.638172,-83.608015,,,,,,0
1843,Hill & Burbank SW,HILL AVE & BURBANK DR,41.637999,-83.609606,,,,,,0
1844,Hill & Byrne Hill NW,HILL AVE & BYRNE HILL CT,41.638206,-83.62755,,,,,,0
1845,Hill & Byrne NE,HILL AVE & N BYRNE RD,41.638173,-83.625518,,,,,,0
1846,Hill & Byrne SW,HILL AVE & S BYRNE RD,41.638039,-83.626742,,,,,,0
1847,Hill & Carol NE,HILL AVE & CAROL LN,41.638314,-83.656399,,,,,,0
1848,Hill & Carol SW,HILL AVE & CAROL LN,41.638233,-83.657094,,,,,,0
1849,Hill & Central Park NE,HILL AVE & CENTRAL PARK DR,41.638217,-83.629621,,,,,,0
1850,Hill & Central Park NW,HILL AVE & CENTRAL PARK DR,41.638235,-83.63258,,,,,,0
1851,Hill & Central Park SE,HILL AVE & CENTRAL PARK DR,41.638064,-83.629864,,,,,,0
1852,Hill & Central Park SW,HILL AVE & CENTRAL PARK DR,41.638094,-83.632755,,,,,,0
1853,Hill & Elmdale NE,HILL AVE & ELMDALE RD,41.638171,-83.615504,,,,,,0
1854,Hill & Hidden Valley NE,HILL AVE & HIDDEN VALLEY DR,41.638717,-83.667902,,,,,,0
1855,Hill & Harmony NE,HILL AVE & HARMONY LN,41.638244,-83.651672,,,,,,0
1856,Hill & Harmony SW,HILL AVE & HARMONY LN,41.638125,-83.652572,,,,,,0
1857,Hill & Holland Sylvania NE,HILL AVE & N HOLLAND SYLVANIA RD,41.638683,-83.683971,,,,,,0
1858,Hill & Independence NE,HILL AVE & INDEPENDENCE RD,41.638258,-83.636901,,,,,,0
1859,Hill & Melody SW,HILL AVE & MELODY LN,41.638133,-83.650826,,,,,,0
1860,Hill & McTigue NE,HILL AVE & MCTIGUE DR,41.638691,-83.674092,,,,,,0
1861,Hill & McTigue NW,HILL AVE & MCTIGUE DR,41.638717,-83.677246,,,,,,0
1862,Hill & Reynolds NE,HILL AVE & N REYNOLDS RD,41.638724,-83.663878,,,,,,0
1864,Hill & Richards NE,HILL AVE & RICHARDS RD,41.63828,-83.640072,,,,,,0
1865,Hill & Richards SW,HILL AVE & RICHARDS RD,41.638106,-83.641068,,,,,,0
1866,Hill & Shaftsbury NE,HILL AVE & SHAFTSBURY DR,41.638474,-83.659457,,,,,,0
1867,Hill & Shaftsbury SW,HILL AVE & SHAFTSBURY DR,41.638389,-83.659853,,,,,,0
1868,Hill & Telstar NE,HILL AVE & TELSTAR DR,41.638168,-83.612583,,,,,,0
1869,Hill & Telstar SW,HILL AVE & TELSTAR DR,41.638095,-83.613411,,,,,,0
1870,Hill & Torrington NW,HILL AVE & TORRINGTON DR,41.63825,-83.647176,,,,,,0
1871,Hill & Torrington SW,HILL AVE & TORRINGTON DR,41.638127,-83.6478,,,,,,0
1872,Hill & Tiffany Square NE,HILL AVE & TIFFANY SQUARE DR,41.638262,-83.634966,,,,,,0
1873,Hill & Tiffany Square SW,HILL AVE & TIFFANY SQUARE DR,41.638108,-83.636454,,,,,,0
1875,Hill & Wenz NE,HILL AVE & WENZ RD,41.638284,-83.644313,,,,,,0
1876,Hill & Wenz SE,HILL AVE & WENZ RD,41.638118,-83.645008,,,,,,0
1878,Holland Sylvania & Airport SE,S HOLLAND SYLVANIA RD & AIRPORT HWY,41.612347,-83.684048,,,,,,0
1879,Holland Sylvania & Bancroft NE,N HOLLAND SYLVANIA RD & W BANCROFT ST,41.662626,-83.682461,,,,,,0
1880,Holland Sylvania & Bancroft NW,N HOLLAND SYLVANIA RD & W BANCROFT ST,41.662947,-83.682655,,,,,,0
1881,Holland Sylvania & Central SE,N HOLLAND SYLVANIA RD & W CENTRAL AVE,41.673559,-83.682574,,,,,,0
1882,Holland Sylvania & Chanticleer SE,S HOLLAND SYLVANIA RD & S CHANTICLEER DR,41.6006,-83.688884,,,,,,0
1883,Holland Sylvania & Cook NE,N HOLLAND SYLVANIA RD & COOK DR,41.641337,-83.68423,,,,,,0
1884,Holland Sylvania & Castle Rock NW,N HOLLAND SYLVANIA RD & CASTLE ROCK DR,41.658711,-83.682625,,,,,,0
1885,Holland Sylvania & Castle Rock SE,N HOLLAND SYLVANIA RD & CASTLE ROCK DR,41.658481,-83.68249,,,,,,0
1886,Holland Sylvania & Dennison SE,N HOLLAND SYLVANIA RD & DENNISON RD,41.670064,-83.682463,,,,,,0
1887,Holland Sylvania & Dorr SE,N HOLLAND SYLVANIA RD & DORR ST,41.653534,-83.682514,,,,,,0
1888,Holland Sylvania & Edgebrook NW,N HOLLAND SYLVANIA RD & EDGEBROOK BLVD,41.666835,-83.682534,,,,,,0
1889,Holland Sylvania & Elmer SE,N HOLLAND SYLVANIA RD & ELMER DR,41.66885,-83.68237,,,,,,0
1890,Holland Sylvania & Fallen Leaf NW,N HOLLAND SYLVANIA RD & FALLEN LEAF DR,41.668516,-83.68251,,,,,,0
1891,Holland Sylvania & Globe SE,N HOLLAND SYLVANIA RD & GLOBE AVE,41.648581,-83.682554,,,,,,0
1892,Holland Sylvania & Huntingfield NW,N HOLLAND SYLVANIA RD & HUNTINGFIELD BLVD,41.672901,-83.682716,,,,,,0
1893,Holland Sylvania & Luddington SE,N HOLLAND SYLVANIA RD & LUDDINGTON DR,41.664748,-83.682433,,,,,,0
1894,Holland Sylvania & Nebraska SE,N HOLLAND SYLVANIA RD & NEBRASKA AVE,41.645785,-83.68332,,,,,,0
1895,Holland Sylvania & Parkstone NW,N HOLLAND SYLVANIA RD & PARKSTONE DR,41.661205,-83.682614,,,,,,0
1896,Holland Sylvania & Pembridge NW,N HOLLAND SYLVANIA RD & E PEMBRIDGE DR,41.670182,-83.682652,,,,,,0
1897,Holland Sylvania & Southern SE,N HOLLAND SYLVANIA RD & SOUTHERN ST,41.651051,-83.682527,,,,,,0
1898,Huron & Adams NE,N HURON ST & ADAMS ST,41.654243,-83.535291,,,,,,0
1899,Huron & Cherry NE,N HURON ST & CHERRY ST,41.657253,-83.531154,,,,,,0
1900,Huron & Chestnut NW,N HURON ST & CHESTNUT ST,41.660343,-83.524605,,,,,,0
1901,Huron & Elm NW,N HURON ST & ELM ST,41.659611,-83.526154,,,,,,0
1902,Huron & Lagrange NW,N HURON ST & LAGRANGE ST,41.658816,-83.527811,,,,,,0
1903,Huron & Locust NE,N HURON ST & LOCUST ST,41.658353,-83.528857,,,,,,0
1904,Huron & Magnolia NE,N HURON ST & MAGNOLIA ST,41.661991,-83.521161,,,,,,0
1905,Huron & Mulberry NW,N HURON ST & MULBERRY ST,41.661012,-83.523253,,,,,,0
1906,Huron & Orange NE,N HURON ST & ORANGE ST,41.656691,-83.532359,,,,,,0
1907,Huron & Stickney NE,N HURON ST & STICKNEY AVE,41.663938,-83.51708,,,,,,0
1908,Harvard & Princeton NW,HARVARD BLVD & PRINCETON DR,41.61556,-83.587041,,,,,,0
1909,Harvard & Princeton SE,HARVARD BLVD & PRINCETON DR,41.615227,-83.58659,,,,,,0
1923,Indiana & 13th SE,INDIANA AVE & S 13TH ST,41.650293,-83.546555,,,,,,0
1925,Indiana & City Park NW,INDIANA AVE & CITY PARK AVE,41.650414,-83.557942,,,,,,0
1926,Indiana & City Park SW,INDIANA AVE & CITY PARK AVE,41.650317,-83.557786,,,,,,0
1927,Indiana & Detroit SW,INDIANA AVE & N DETROIT AVE,41.650279,-83.579998,,,,,,0
1928,Indiana & Elizabeth NW,INDIANA AVE & ELIZABETH ST,41.650349,-83.561083,,,,,,0
1929,Indiana & Elizabeth SE,INDIANA AVE & ELIZABETH ST,41.650323,-83.55942,,,,,,0
1930,Indiana & Ewing NE,INDIANA AVE & EWING ST,41.650411,-83.562307,,,,,,0
1931,Indiana & Ewing SW,INDIANA AVE & EWING ST,41.650333,-83.562727,,,,,,0
1932,Indiana & Forest NE,INDIANA AVE & FOREST AVE,41.650424,-83.569276,,,,,,0
1933,Indiana & Forest SW,INDIANA AVE & FOREST AVE,41.650343,-83.570222,,,,,,0
1934,Indiana & Hawley NE,INDIANA AVE & N HAWLEY ST,41.650415,-83.566854,,,,,,0
1935,Indiana & Hawley SW,INDIANA AVE & N HAWLEY ST,41.650355,-83.567923,,,,,,0
1936,Indiana & Heston NE,INDIANA AVE & HESTON ST,41.650394,-83.575006,,,,,,0
1937,Indiana & Heston SW,INDIANA AVE & HESTON ST,41.650306,-83.575848,,,,,,0
1938,Indiana & Hoag NE,INDIANA AVE & HOAG ST,41.650413,-83.571424,,,,,,0
1939,Indiana & Hoag SW,INDIANA AVE & HOAG ST,41.650295,-83.572985,,,,,,0
1940,Indiana & Junction NE,INDIANA AVE & JUNCTION AVE,41.650373,-83.576968,,,,,,0
1941,Indiana & Junction SW,INDIANA AVE & JUNCTION AVE,41.650306,-83.577847,,,,,,0
1942,Indiana & Miller NE,INDIANA AVE & N MILLER ST,41.650414,-83.564507,,,,,,0
1943,Indiana & Miller SW,INDIANA AVE & N MILLER ST,41.650356,-83.565271,,,,,,0
1944,Indiana & Smead NE,INDIANA AVE & SMEAD AVE,41.650385,-83.579735,,,,,,0
1947,Indiana & True NE,INDIANA AVE & TRUE ST,41.650406,-83.573218,,,,,,0
1948,Indiana & True SW,INDIANA AVE & TRUE ST,41.650299,-83.573809,,,,,,0
1949,Jackman & Alexis NE,JACKMAN RD & W ALEXIS RD,41.721993,-83.585414,,,,,,0
1950,Jackman & Alexis NW,JACKMAN RD & W ALEXIS RD,41.722123,-83.585591,,,,,,0
1951,Jackman & Alexis SE,JACKMAN RD & W ALEXIS RD,41.72025,-83.585398,,,,,,0
1952,Jackman & Benwick NW,JACKMAN RD & E BENWICK RD,41.717456,-83.585645,,,,,,0
1953,Jackman & Benwick SE,JACKMAN RD & E BENWICK RD,41.716792,-83.585409,,,,,,0
1954,Jackman & Christian NW,JACKMAN RD & CHRISTIAN AVE,41.710742,-83.585599,,,,,,0
1955,Jackman & Christian SE,JACKMAN RD & CHRISTIAN AVE,41.710009,-83.585355,,,,,,0
1956,Jackman & Glastonberry NW,JACKMAN RD & GLASTONBERRY RD E,41.719689,-83.585564,,,,,,0
1957,Jackman & Gould SE,JACKMAN RD & GOULD RD,41.701584,-83.58524,,,,,,0
1958,Jackman & Laskey NE,JACKMAN RD & W LASKEY RD,41.707486,-83.585282,,,,,,0
1959,Jackman & Laskey NW,JACKMAN RD & W LASKEY RD,41.707965,-83.585561,,,,,,0
1960,Jackman & Northover NE,JACKMAN RD & NORTHOVER RD,41.714112,-83.58542,,,,,,0
1961,Jackman & Northover NW,JACKMAN RD & NORTHOVER RD,41.714127,-83.585637,,,,,,0
